children_under_4,children_under_12,children_under_18,children_under_26,employment_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe_id,serial,probe,network_status,expense_type,val1,val2,val3,val4,action,plan,estimate_medical_visits,risk_aversion,choice,kdma_depends_on,persona
3,1,3,1,Salaried,1366,0,Owns,32,33,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,2,3,Salaried,3990,0,Rents,30,23,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,2,1,Salaried,1625,0,Owns,36,38,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,1,1,Hourly,1178,0,Owns,15,24,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,1,1,Hourly,2665,0,Rents,20,29,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,3,1,Hourly,4144,0,Owns,23,26,51,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,3,1,Hourly,2547,1,Owns,32,36,62,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,2,1,Hourly,152,1,Owns,34,38,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,1,Bonus,2909,1,Rents,23,31,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,3,2,2,Bonus,2404,1,Owns,27,31,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,2,3,Bonus,144,1,Owns,24,47,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,2,1,Hourly,2250,0,Owns,26,41,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,1,1,Hourly,4826,0,Owns,25,35,73,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,1,1,Salaried,792,0,Owns,28,24,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,1,2,Hourly,3429,0,Rents,34,43,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,1,2,Hourly,1596,1,Owns,27,25,52,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,3,1,Salaried,83,1,Owns,19,50,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,1,3,Salaried,3601,0,Owns,17,31,54,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,1,2,Bonus,861,0,Owns,34,26,75,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,3,3,Salaried,2240,1,Rents,35,49,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,1,Hourly,2384,0,Rents,17,40,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,1,Bonus,2363,1,Rents,29,36,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,3,1,Salaried,4539,0,Owns,24,49,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,1,1,Bonus,489,0,Rents,23,20,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,1,3,Bonus,4623,1,Owns,19,48,52,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,1,1,Salaried,153,1,Owns,15,33,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,3,2,Salaried,3954,0,Owns,17,23,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,1,1,Salaried,4742,0,Rents,15,38,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,2,Hourly,3289,0,Rents,35,24,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,2,2,Bonus,3409,1,Rents,30,29,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,3,2,Bonus,3179,0,Rents,21,26,51,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,2,Bonus,4271,0,Rents,22,36,62,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,1,Hourly,4605,1,Rents,24,38,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,3,3,Salaried,3042,1,Rents,16,31,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,3,1,Hourly,170,0,Rents,37,31,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,3,Salaried,2062,0,Rents,20,47,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,3,3,Bonus,1962,0,Rents,15,41,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,1,Bonus,1006,0,Owns,27,35,73,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,2,3,Salaried,4555,0,Rents,20,24,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,2,1,Bonus,458,0,Rents,25,43,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,3,1,Hourly,1593,0,Owns,16,25,52,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,1,2,Hourly,4519,1,Owns,26,50,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,1,1,Bonus,2639,0,Rents,16,31,54,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,3,1,Hourly,2563,1,Rents,35,26,75,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,3,2,Bonus,2810,1,Owns,35,49,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,1,2,Hourly,2954,1,Owns,39,40,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,3,1,Hourly,2299,1,Owns,31,36,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,2,3,Hourly,1155,0,Rents,16,49,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,3,1,Bonus,1856,1,Rents,31,20,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,2,2,1,Salaried,3352,1,Rents,18,48,52,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,1,2,Hourly,3735,1,Owns,34,33,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,2,1,3,Salaried,1125,1,Rents,18,23,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,2,1,Bonus,4695,0,Owns,15,38,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,2,2,Salaried,1210,0,Rents,38,24,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,2,1,Bonus,3149,0,Owns,17,29,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,2,2,Bonus,3757,0,Rents,18,26,51,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,3,2,Salaried,4038,1,Rents,28,36,62,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,3,Bonus,381,0,Owns,20,38,64,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,1,2,Hourly,2879,1,Rents,37,31,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,3,1,1,Hourly,2246,0,Owns,38,31,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,2,1,Hourly,3337,0,Rents,18,47,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,2,1,2,Hourly,874,0,Owns,38,41,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,2,1,1,Hourly,4470,1,Owns,16,35,73,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,3,1,Hourly,3252,1,Owns,24,24,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,1,2,Hourly,176,1,Rents,23,43,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,3,1,Hourly,3681,1,Owns,17,25,52,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,2,3,Hourly,1019,1,Owns,35,50,53,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,2,1,Bonus,4493,1,Owns,39,31,54,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,3,3,1,Salaried,1012,1,Owns,34,26,75,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,2,1,Bonus,1248,1,Rents,18,49,60,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
1,1,2,1,Salaried,1214,0,Owns,17,40,57,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,1,1,Salaried,2852,1,Rents,18,36,56,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
2,1,1,1,Bonus,1440,1,Owns,24,49,59,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
3,1,3,1,Bonus,2951,0,Owns,26,20,55,4,3,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,20,low,low,RISK,1
4,3,2,4,Salaried,4377,0,Rents,46,73,76,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,3,4,2,Salaried,1919,0,Owns,48,61,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,3,2,Salaried,4671,1,Rents,57,53,77,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,2,Bonus,1139,0,Owns,52,65,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,4,3,Bonus,3085,0,Rents,45,54,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,4,3,Salaried,912,1,Rents,61,58,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,4,3,Hourly,3561,1,Owns,51,56,75,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,2,Hourly,4350,0,Rents,40,64,87,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,4,4,Salaried,3664,0,Owns,39,65,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,3,3,3,Bonus,1972,1,Owns,62,60,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,2,4,4,Salaried,1235,1,Rents,55,60,83,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,3,3,Bonus,2294,1,Owns,47,72,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,3,4,3,Salaried,4592,1,Rents,62,68,84,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,3,4,Hourly,2183,1,Owns,37,63,98,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,4,3,Salaried,1622,1,Rents,42,55,84,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,3,4,Salaried,4259,1,Rents,37,70,81,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,3,4,Salaried,4138,0,Owns,62,55,76,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,4,4,Bonus,2742,0,Owns,64,75,77,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,3,4,Bonus,4027,1,Rents,43,60,78,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,2,Bonus,3643,0,Rents,59,56,100,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,2,4,2,Salaried,1855,0,Rents,63,74,85,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,2,3,Bonus,4199,0,Owns,57,67,81,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,3,2,Salaried,358,0,Rents,50,64,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,4,3,Salaried,2175,0,Owns,59,75,83,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,2,Bonus,2804,0,Owns,48,51,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,4,4,Bonus,2793,1,Owns,63,73,76,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,4,2,Salaried,1366,0,Owns,56,61,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,4,4,Salaried,3990,0,Rents,53,53,77,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,3,3,Salaried,1625,0,Owns,60,65,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,3,3,Hourly,1178,0,Owns,35,54,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,2,2,Hourly,2665,0,Rents,41,58,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,4,2,Hourly,4144,0,Owns,44,56,75,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,4,3,Hourly,2547,1,Owns,55,64,87,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,4,2,Hourly,152,1,Owns,58,65,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,2,2,3,Bonus,2909,1,Rents,45,60,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,3,3,Bonus,2404,1,Owns,49,60,83,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,2,4,4,Bonus,144,1,Owns,46,72,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,2,4,2,Hourly,2250,0,Owns,48,68,84,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,3,3,3,Hourly,4826,0,Owns,47,63,98,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,3,Salaried,792,0,Owns,50,55,84,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,2,3,Hourly,3429,0,Rents,58,70,81,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,3,4,Hourly,1596,1,Owns,50,55,76,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,4,3,Salaried,83,1,Owns,40,75,77,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,3,4,Salaried,3601,0,Owns,38,60,78,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,2,4,Bonus,861,0,Owns,58,56,100,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,4,4,Salaried,2240,1,Rents,59,74,85,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,2,2,Hourly,2384,0,Rents,37,67,81,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,2,3,3,Bonus,2363,1,Rents,52,64,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,4,2,Salaried,4539,0,Owns,45,75,83,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,2,2,Bonus,489,0,Rents,45,51,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
4,4,2,4,Bonus,4623,1,Owns,40,73,76,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,3,2,Salaried,153,1,Owns,36,61,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,4,4,4,Salaried,3954,0,Owns,38,53,77,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,2,3,Salaried,4742,0,Rents,35,65,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,2,2,3,Hourly,3289,0,Rents,59,54,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,2,3,3,Bonus,3409,1,Rents,54,58,79,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,4,3,Bonus,3179,0,Rents,42,56,75,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,2,4,Bonus,4271,0,Rents,43,64,87,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
3,3,3,2,Hourly,4605,1,Rents,46,65,88,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,4,4,Salaried,3042,1,Rents,37,60,80,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
2,4,4,3,Hourly,170,0,Rents,61,60,83,4,4,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,4000,1500,1000,4000,2,50,low,low,RISK,1
