children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,probe,network_status,expense_type,action,predicted_kdma,probe_id,val1,val2,val3,val4,risk_aversion,choice
1,1,2,0,Salaried,4539,No,Owns,10,20,34,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.39067529333275e-05,12,200,40,25,0,low,low
2,2,1,1,Salaried,792,No,Owns,28,24,60,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.834394821488781e-05,8,80,40,20,15,low,low
4,4,4,4,Bonus,1962,No,Rents,35,68,84,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.4019683127551283e-05,8,80,40,20,15,low,low
1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.8221745294887545e-05,8,80,40,20,15,low,low
3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.8082550941866683e-05,8,80,40,20,15,low,low
4,4,2,3,Salaried,792,No,Owns,50,55,84,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.366697749110127e-05,15,50,70,70,80,low,low
0,0,0,0,Hourly,2384,No,Rents,1,7,6,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.831694646757091e-05,16,75,50,30,0,low,low
1,1,1,1,Hourly,4605,Yes,Rents,24,38,64,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.8476804837043284e-05,13,50,60,70,80,low,low
4,4,3,3,Bonus,2404,Yes,Owns,49,60,83,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.461575624175281e-05,13,50,60,70,80,low,low
1,3,3,2,Salaried,3954,No,Owns,17,23,53,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8354952053819305e-05,1,1600,600,200,0,low,low
4,4,2,4,Bonus,4623,Yes,Owns,40,73,76,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.424952720614171e-05,1,1600,600,200,0,low,low
3,3,3,2,Hourly,4605,Yes,Rents,46,65,88,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.4154190012688183e-05,11,200,100,10,0,low,low
0,2,2,1,Salaried,3954,No,Owns,6,12,28,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.4337431851229687e-05,16,75,50,30,0,low,low
0,0,0,0,Bonus,4271,No,Rents,3,5,12,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.822671191238211e-05,2,1600,600,200,0,low,low
2,2,1,2,Bonus,861,No,Owns,34,26,75,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.7877883839077715e-05,20,100,50,30,10,low,low
0,0,0,1,Salaried,1210,No,Rents,9,1,13,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.825661361729091e-05,2,1600,600,200,0,low,low
3,3,4,3,Salaried,1622,Yes,Rents,42,55,84,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.4221451703464526e-05,4,6450,4000,1500,1000,low,low
3,3,2,2,Bonus,1440,Yes,Owns,46,75,83,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.420945636061595e-05,2,1600,600,200,0,low,low
1,3,1,1,Bonus,4199,No,Owns,33,40,57,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.343407938107101e-05,15,50,70,70,80,low,low
1,1,2,3,Hourly,1155,No,Rents,16,49,59,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.875395809219922e-05,11,200,100,10,0,low,low
1,1,2,1,Bonus,1248,Yes,Rents,18,49,60,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.8247960224397573e-05,12,200,40,25,0,low,low
1,0,1,0,Salaried,1366,No,Owns,7,4,5,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8296445909886213e-05,1,1600,600,200,0,low,low
3,2,2,1,Salaried,3352,Yes,Rents,18,48,52,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.825061396242518e-05,12,200,40,25,0,low,low
4,4,2,4,Bonus,4623,Yes,Owns,40,73,76,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.4163082178410028e-05,11,200,100,10,0,low,low
0,0,1,1,Bonus,2810,Yes,Owns,8,10,10,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.6817943861457428e-05,13,50,60,70,80,low,low
0,0,0,0,Bonus,2363,Yes,Rents,12,16,31,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.4354754095649532e-05,8,80,40,20,15,low,low
1,0,0,0,Hourly,874,No,Owns,9,7,9,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8276386598640143e-05,5,6450,4000,2000,1500,low,low
1,0,0,0,Bonus,3757,No,Rents,1,2,0,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8288657819183637e-05,5,6450,4000,2000,1500,low,low
0,0,0,0,Bonus,2909,Yes,Rents,9,14,30,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.4145057904945853e-05,17,50,70,80,100,low,low
2,2,1,1,Bonus,3643,No,Rents,35,26,75,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.8607497406150857e-05,11,200,100,10,0,low,low
0,0,0,0,Bonus,1006,No,Owns,5,5,23,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.7949081604316382e-05,10,120,100,60,0,low,low
1,0,2,0,Hourly,3681,Yes,Owns,6,13,27,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.4285041715394755e-05,10,120,100,60,0,low,low
2,1,1,1,Bonus,489,No,Rents,23,20,55,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.7912241346477972e-05,16,75,50,30,0,low,low
2,2,2,3,Hourly,3289,No,Rents,59,54,88,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.500308058156604e-05,17,50,70,80,100,low,low
4,3,4,4,Bonus,2742,No,Owns,64,75,77,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.3926871053627577e-05,16,75,50,30,0,low,low
3,3,3,2,Salaried,153,Yes,Owns,36,61,80,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.4706388120099102e-05,8,80,40,20,15,low,low
2,0,1,0,Bonus,4695,No,Owns,5,16,31,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.401633787503606e-05,16,75,50,30,0,low,low
2,0,1,2,Bonus,2742,No,Owns,17,20,28,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.3966036698664328e-05,12,200,40,25,0,low,low
2,2,1,1,Bonus,2404,Yes,Owns,11,14,34,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.414155958780124e-05,17,50,70,80,100,low,low
2,3,1,1,Hourly,4350,No,Rents,19,36,62,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8362520433303068e-05,2,1600,600,200,0,low,low
0,1,1,0,Bonus,4493,Yes,Owns,10,4,3,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7409554871375776e-05,15,50,70,70,80,low,low
1,1,0,0,Bonus,1139,No,Owns,6,6,5,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.794670743067855e-05,17,50,70,80,100,low,low
1,2,3,2,Bonus,3085,No,Rents,23,24,64,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.8868533350737553e-05,13,50,60,70,80,low,low
1,1,3,2,Bonus,3179,No,Rents,21,26,51,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.8176973745169525e-05,20,100,50,30,10,low,low
3,4,3,4,Hourly,1596,Yes,Owns,50,55,76,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.742386886214915e-05,14,80,90,95,100,low,low
0,1,1,0,Salaried,3954,No,Owns,1,1,2,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.797747747334958e-05,17,50,70,80,100,low,low
1,3,2,1,Bonus,4493,Yes,Owns,39,31,54,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.8128134987628577e-05,20,100,50,30,10,low,low
1,0,2,1,Hourly,3561,Yes,Owns,12,13,26,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.418065976883248e-05,16,75,50,30,0,low,low
3,2,1,1,Bonus,1139,No,Owns,29,38,56,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8375082989559644e-05,1,1600,600,200,0,low,low
4,4,2,3,Salaried,792,No,Owns,50,55,84,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.4315282193837437e-05,1,1600,600,200,0,low,low
1,0,1,0,Hourly,2250,No,Owns,4,7,9,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.821010227626187e-05,4,6450,4000,1500,1000,low,low
2,4,4,4,Salaried,3042,Yes,Rents,37,60,80,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.4114328632688634e-05,15,50,70,70,80,low,low
4,3,3,4,Hourly,874,No,Owns,63,68,84,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.429040242852555e-05,1,1600,600,200,0,low,low
0,2,2,1,Salaried,3954,No,Owns,6,12,28,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.4315191254852088e-05,15,50,70,70,80,low,low
0,1,0,0,Salaried,358,No,Rents,5,5,5,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.799699157182987e-05,17,50,70,80,100,low,low
2,0,0,1,Hourly,3735,Yes,Owns,15,15,31,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.4162111832677017e-05,11,200,100,10,0,low,low
0,0,0,2,Bonus,381,No,Owns,8,16,39,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.485114531311392e-05,14,80,90,95,100,low,low
2,2,2,1,Salaried,2175,No,Owns,35,49,59,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.8316131234417452e-05,12,200,40,25,0,low,low
3,1,3,1,Salaried,1366,No,Owns,32,33,56,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.886722621314125e-05,13,50,60,70,80,low,low
0,0,0,2,Bonus,381,No,Owns,8,16,39,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.4433321539732287e-05,13,50,60,70,80,low,low
3,1,2,1,Bonus,458,No,Rents,25,43,57,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.826844996543213e-05,16,75,50,30,0,low,low
2,1,2,1,Hourly,152,Yes,Owns,34,38,64,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.8393562034391934e-05,10,120,100,60,0,low,low
0,1,0,1,Bonus,4623,Yes,Owns,2,9,1,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.8228251721514843e-05,8,80,40,20,15,low,low
0,0,0,0,Bonus,2363,Yes,Rents,6,5,5,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7383028414065106e-05,13,50,60,70,80,low,low
1,0,2,1,Hourly,3561,Yes,Owns,12,13,26,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.396168521139922e-05,17,50,70,80,100,low,low
3,2,1,3,Salaried,1125,Yes,Rents,18,23,53,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.8670015500273443e-05,2,1600,600,200,0,low,low
1,1,1,3,Salaried,2062,No,Rents,20,47,55,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,3.5126121660514476e-05,14,80,90,95,100,low,low
4,4,2,3,Salaried,792,No,Owns,50,55,84,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.424640358324389e-05,5,6450,4000,2000,1500,low,low
4,3,3,4,Salaried,4138,No,Owns,62,55,76,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.4126496672509173e-05,8,80,40,20,15,low,low
0,0,0,1,Salaried,2062,No,Rents,2,9,4,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8285442713053853e-05,1,1600,600,200,0,low,low
0,1,1,1,Salaried,3042,Yes,Rents,1,4,5,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.856871393030641e-05,14,80,90,95,100,low,low
2,0,1,0,Hourly,2250,No,Owns,11,17,35,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.401900417276437e-05,15,50,70,70,80,low,low
3,3,2,4,Bonus,4271,No,Rents,43,64,87,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.3634968687911945e-05,15,50,70,70,80,low,low
2,3,2,1,Bonus,3149,No,Owns,17,29,55,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.8478917039988126e-05,5,6450,4000,2000,1500,low,low
3,4,2,3,Hourly,176,Yes,Rents,45,70,81,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.40847990706971e-05,2,1600,600,200,0,low,low
0,0,1,1,Bonus,2810,Yes,Owns,8,10,10,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.816999770840436e-05,8,80,40,20,15,low,low
1,1,0,1,Salaried,3664,No,Owns,1,6,13,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7032093020718384e-05,13,50,60,70,80,low,low
1,1,1,1,Bonus,2909,Yes,Rents,23,31,55,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,15,2.8985539292616465e-05,18,20,15,10,10,low,low
4,3,3,4,Salaried,4138,No,Owns,62,55,76,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.4081557787966723e-05,12,200,40,25,0,low,low
0,0,0,0,Bonus,2363,Yes,Rents,12,16,31,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3807494956462983e-05,17,50,70,80,100,low,low
3,3,2,2,Bonus,2404,Yes,Owns,27,31,59,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.3672598662207615e-05,15,50,70,70,80,low,low
0,2,0,1,Hourly,1596,Yes,Owns,11,13,27,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,20,2.4613839364374863e-05,18,20,15,10,10,low,low
1,1,0,0,Bonus,489,No,Rents,9,11,30,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.4885627314684444e-05,14,80,90,95,100,low,low
4,2,4,3,Bonus,2951,No,Owns,48,51,79,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.372917839665208e-05,15,50,70,70,80,low,low
0,0,1,0,Salaried,1214,No,Owns,6,17,32,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.4146449980097517e-05,11,200,100,10,0,low,low
0,1,1,0,Bonus,3085,No,Rents,3,1,13,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.727361497849173e-05,15,50,70,70,80,low,low
0,1,1,0,Bonus,4493,Yes,Owns,10,4,3,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.7980683316377714e-05,10,120,100,60,0,low,low
4,3,4,2,Hourly,152,Yes,Owns,58,65,88,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.4145237810442545e-05,2,1600,600,200,0,low,low
0,1,0,0,Hourly,176,Yes,Rents,3,8,6,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,80,2.8423831782170883e-05,14,80,90,95,100,low,low
1,1,0,0,Bonus,489,No,Rents,9,11,30,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,75,2.438485535781344e-05,16,75,50,30,0,low,low
3,3,4,3,Bonus,3179,No,Rents,42,56,75,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.8001793467635243e-05,14,80,90,95,100,low,low
3,1,3,1,Hourly,3252,Yes,Owns,24,24,60,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.8804861084049588e-05,17,50,70,80,100,low,low
1,3,1,2,Hourly,3429,No,Rents,34,43,57,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.828106418259634e-05,8,80,40,20,15,low,low
0,0,0,0,Salaried,153,Yes,Owns,0,4,5,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.8246664802645937e-05,12,200,40,25,0,low,low
0,1,1,2,Salaried,3990,No,Rents,13,12,28,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.4189410252994457e-05,2,1600,600,200,0,low,low
2,1,0,0,Bonus,1139,No,Owns,13,16,31,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3840338502804334e-05,13,50,60,70,80,low,low
0,1,1,1,Salaried,3042,Yes,Rents,1,4,5,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.8111155502756084e-05,20,100,50,30,10,low,low
0,0,0,1,Bonus,1972,Yes,Owns,17,14,30,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.426404033051876e-05,11,200,100,10,0,low,low
1,2,2,1,Salaried,1625,No,Owns,36,38,56,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,100,2.8562640296061484e-05,10,120,100,60,0,low,low
0,1,1,0,Salaried,1012,Yes,Owns,8,2,25,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.825960247737629e-05,10,120,100,60,0,low,low
4,4,3,3,Bonus,2404,Yes,Owns,49,60,83,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.363118664833215e-05,15,50,70,70,80,low,low
1,1,0,0,Bonus,1139,No,Owns,6,6,5,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8178363186001283e-05,4,6450,4000,1500,1000,low,low
0,0,0,0,Bonus,4271,No,Rents,3,5,12,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8184566490016375e-05,4,6450,4000,1500,1000,low,low
1,2,3,2,Bonus,2810,Yes,Owns,35,49,60,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,60,2.8755023733632333e-05,13,50,60,70,80,low,low
0,0,0,1,Bonus,4027,Yes,Rents,3,4,3,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.8150655788737505e-05,11,200,100,10,0,low,low
2,2,2,3,Hourly,3289,No,Rents,59,54,88,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.43790131781895e-05,11,200,100,10,0,low,low
2,2,2,2,Salaried,1210,No,Rents,38,24,64,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.8128490810786753e-05,16,75,50,30,0,low,low
1,1,0,1,Salaried,3601,No,Owns,1,4,3,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.819528119804126e-05,8,80,40,20,15,low,low
2,2,1,1,Bonus,3643,No,Rents,35,26,75,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,600,2.8633461903512965e-05,1,1600,600,200,0,low,low
4,2,4,3,Bonus,1856,Yes,Rents,55,51,79,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,70,2.505657761588791e-05,17,50,70,80,100,low,low
0,1,0,0,Hourly,4470,Yes,Owns,0,5,23,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8265841755885418e-05,5,6450,4000,2000,1500,low,low
3,4,3,4,Salaried,4259,Yes,Rents,37,70,81,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.409470901721693e-05,4,6450,4000,1500,1000,low,low
1,0,2,1,Salaried,4038,Yes,Rents,12,16,37,DEDUCTIBLE,IN-NETWORK,COST IN $,1600,2.415931914389826e-05,2,1600,600,200,0,low,low
2,3,3,4,Salaried,2062,No,Rents,40,72,79,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.411792921035104e-05,12,200,40,25,0,low,low
1,1,0,1,Salaried,3601,No,Owns,1,4,3,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8285663906080737e-05,1,1600,600,200,0,low,low
1,1,0,1,Hourly,2954,Yes,Owns,18,17,32,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.399795605963702e-05,20,100,50,30,10,low,low
0,0,0,0,Salaried,153,Yes,Owns,0,4,5,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,200,2.82282971690367e-05,11,200,100,10,0,low,low
3,3,2,2,Bonus,489,No,Rents,45,51,79,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.450768009122511e-05,20,100,50,30,10,low,low
4,2,4,2,Salaried,1855,No,Rents,63,74,85,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4000,2.41042290303416e-05,5,6450,4000,2000,1500,low,low
2,4,3,3,Salaried,1625,No,Owns,60,65,80,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.4127204940341395e-05,12,200,40,25,0,low,low
1,1,2,0,Hourly,4144,No,Owns,9,13,26,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.409726552917626e-05,10,120,100,60,0,low,low
1,1,0,1,Bonus,861,No,Owns,15,13,50,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,80,2.3997861291895657e-05,8,80,40,20,15,low,low
2,0,1,1,Hourly,3252,Yes,Owns,10,12,35,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,100,2.3985883038071763e-05,20,100,50,30,10,low,low
0,1,0,0,Bonus,2804,No,Owns,4,0,4,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.8284016596984948e-05,5,6450,4000,2000,1500,low,low
4,2,4,3,Bonus,2951,No,Owns,48,51,79,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.4294196715664897e-05,11,200,100,10,0,low,low
2,2,1,2,Hourly,2954,Yes,Owns,39,40,57,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4000,2.86534997361381e-05,4,6450,4000,1500,1000,low,low
3,3,3,4,Bonus,4027,Yes,Rents,43,60,78,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.422873994461369e-05,2,1600,600,200,0,low,low
3,3,4,3,Bonus,3179,No,Rents,42,56,75,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,70,3.378945023486318e-05,15,50,70,70,80,low,low
2,3,3,4,Salaried,2062,No,Rents,40,72,79,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,40,2.419292310068376e-05,8,80,40,20,15,low,low
1,2,3,2,Bonus,2810,Yes,Owns,35,49,60,DEDUCTIBLE,IN-NETWORK,COST IN $,600,2.826966016367926e-05,2,1600,600,200,0,low,low
1,3,2,1,Bonus,4493,Yes,Owns,39,31,54,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,90,2.8714905132206477e-05,14,80,90,95,100,low,low
4,4,3,2,Salaried,4671,Yes,Rents,57,53,77,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.398151577430786e-05,12,200,40,25,0,low,low
0,1,1,1,Salaried,2240,Yes,Rents,8,10,10,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,120,2.842840270181355e-05,10,120,100,60,0,low,low
4,3,3,2,Salaried,2852,Yes,Rents,38,64,80,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,50,2.409669961154062e-05,16,75,50,30,0,low,low
3,3,2,3,Salaried,4742,No,Rents,35,65,80,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,50,2.409195500481108e-05,20,100,50,30,10,low,low
1,0,0,0,Salaried,2852,Yes,Rents,1,5,5,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.82223613823119e-05,4,6450,4000,1500,1000,low,low
0,0,0,0,Hourly,4605,Yes,Rents,4,6,13,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,6450,2.829477363934902e-05,5,6450,4000,2000,1500,low,low
0,0,0,0,Bonus,3409,Yes,Rents,6,3,4,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,200,2.828552700379873e-05,12,200,40,25,0,low,low
0,0,0,0,Bonus,1248,Yes,Rents,1,10,10,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1600,2.8254418446251503e-05,1,1600,600,200,0,low,low
1,3,1,1,Bonus,4199,No,Owns,33,40,57,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,40,2.8554272953914785e-05,12,200,40,25,0,low,low
1,0,0,0,Hourly,3735,Yes,Owns,8,4,5,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.7176083421784253e-05,13,50,60,70,80,low,low
1,1,1,0,Salaried,83,Yes,Owns,2,10,2,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,6450,2.8234198911418015e-05,4,6450,4000,1500,1000,low,low
0,0,0,0,Bonus,2909,Yes,Rents,3,4,5,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.730853963826782e-05,15,50,70,70,80,low,low
3,4,4,3,Salaried,912,Yes,Rents,61,58,79,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,100,2.405668808007831e-05,11,200,100,10,0,low,low
2,1,1,0,Salaried,3352,Yes,Rents,6,19,27,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,50,2.3942184986430087e-05,17,50,70,80,100,low,low
