index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,unvisited_count,injured_count,others_tagged_or_uninjured,questioning,assessing,treating,tagging,leaving,hash,action,feedback.count,feedback.MoralDesert.min,feedback.MoralDesert.max,feedback.MoralDesert.average,feedback_delta.MoralDesert.min,feedback_delta.MoralDesert.max,feedback_delta.MoralDesert.average,feedback_delta.count,hint.MoralDesert,treatment
397,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
398,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
399,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
400,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
401,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
402,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
403,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
404,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
405,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
406,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
407,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
408,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
409,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
410,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
411,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
412,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
413,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
414,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
415,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
416,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
417,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
418,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
419,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
420,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
421,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
422,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
423,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
424,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
425,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
426,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
427,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
428,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
429,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
430,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
431,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
432,None,None,None,None,None,None,None,None,None,2,0,2,True,False,False,False,False,-3588685332014037619,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
433,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
434,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
435,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
436,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
437,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
438,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
439,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
440,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
441,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
442,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
443,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
444,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
445,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
446,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
447,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
448,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
449,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
450,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,1.0,Nasopharyngeal airway
451,None,False,False,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,2128433070369334674,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
452,None,False,True,neutral,None,None,None,None,None,1,0,1,False,True,False,False,False,-7003942048526869832,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
453,None,False,False,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,-3206631863800661449,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
454,None,False,True,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,8345651229821540182,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
455,None,None,None,None,None,None,None,None,None,1,0,2,True,False,False,False,False,-3308883620960190331,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
456,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
457,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
458,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
459,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
460,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
461,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
462,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
463,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
464,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
465,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
466,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient B'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
467,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
468,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
469,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
470,None,False,True,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,6928069351541408683,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
471,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
472,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'CHECK_RESPIRATION', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
473,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,False,False,False,2543662207127573744,"{'name': 'DIRECT_MOBILE_CHARACTERS', 'params': {'casualty': 'Patient A'}}",1,0.5,0.5,0.5,None,None,None,None,None,None
474,None,None,None,None,None,None,None,None,None,0,0,2,True,False,False,False,False,-8523358485797031302,"{'name': 'SITREP', 'params': {}}",1,0.5,0.5,0.5,None,None,None,None,None,None
475,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Nasopharyngeal airway', 'location': 'left face'}}",1,0.5,0.5,0.5,None,None,None,None,0.0,Nasopharyngeal airway
476,None,False,False,neutral,None,None,None,None,None,1,0,1,False,False,False,False,False,5632875041675765352,"{'name': 'CHECK_PULSE', 'params': {'casualty': 'Patient B'}}",1,0.375,0.375,0.375,0.0,-0.125,-0.09375,7,None,None
477,None,False,False,neutral,None,None,None,None,None,0,0,1,False,True,False,False,False,2464378659521489621,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",1,0.375,0.375,0.375,None,None,None,None,None,None
478,None,False,True,neutral,None,None,None,None,None,0,0,1,False,False,True,False,False,-4207060844619088604,"{'name': 'APPLY_TREATMENT', 'params': {'location': 'internal', 'treatment': 'Nasopharyngeal airway', 'casualty': 'Patient B'}}",1,0.375,0.375,0.375,None,None,None,None,0.5,Nasopharyngeal airway
