Unnamed: 0,type,prompt,action1,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
121,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,9,3,7
121,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,4,3,5
121,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,2,3,11
121,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,2,3,14
121,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,4,3,2
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,3,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,5,3,1,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,3,1,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-3,3,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-1,3,5,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,1,3,5,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,0,3,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-2,-2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,8,8,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,7,8,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-1,-2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-2,4,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,8,2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,1,7,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,-2,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,5,-1,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,8,6
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,3,3,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-4,3,3,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-2,3,3,14
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,6,3,3,-2
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,6,3,3,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-2,3,3,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-1,3,3,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,5,3,3,10
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-1,3,3,2
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,5,3,3,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,9,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,4,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,1,2
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,7,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,4,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,2,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,-1,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,4,11
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,0,3,2
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,6,3,10
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,3,11
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,3,1
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,-3,3,7
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,9,3,5
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,4,3,3
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,3,9
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,2,3,12
122,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,4,3,0
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,9,3,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,6,3,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,3,0,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,5,3,0,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-1,3,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,1,3,4,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,3,3,4,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,2,3,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-2,-3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,8,7,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,7,7,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-1,-3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-2,3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,8,1,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,1,6,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,-3,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,5,-2,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,7,2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,10,3,2,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,-2,3,2,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,0,3,2,10
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,3,2,-6
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,8,3,2,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,0,3,2,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,1,3,2,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,3,2,6
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,1,3,2,-2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,7,3,2,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,8,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,3,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,0,-2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,6,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,3,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,1,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,-2,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,3,3,7
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,0,2,-2
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,6,2,6
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,2,7
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,2,-3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,-3,2,3
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,9,2,1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,4,2,-1
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,2,2,5
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,2,2,8
124,SelectTreatment,"You decide to treat casualty A first, which treatment do you apply?",CHECK_ALL_VITALS None None None,casualty-A,22,M,MARINE,PUNCTURE,0.5,LEFT_SIDE,4,4,2,-4
