index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,treatment,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.AVERAGE_TIME_USED,NONDETERMINISM.outcome_10.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_10.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_10.PROBABILITY,NONDETERMINISM.outcome_10.JUSTIFICATION.severity,NONDETERMINISM.outcome_10.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_10.SEVERITY
337,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1955.625,11.0,38.125,51.0,0.2706349206349206,0.9999,51.295081967213115,1.0,1925.3125,50.5,0.14285714285714285,2550.0,50.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,0.75,0.75,3,78,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.6552476766499999,1.0,0.02147261787058519,0.0,0,8.012344526598183e-18,0,0,0,0,1.6024689053196365e-17,0,0.0,0,0,0.0,0,None,0.0,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111528,0,0,0,0,0,0,0,0,0.0,0,0,0,30.3125,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556577,0.02577303244000003,0.06876893242,0,None,0,0.5407521542977807,0,0,0,none,0,0,0,1.0255800994045674e-15,0,0,8.012344526598183e-18,0,0,0.03343,0,0,None,0.7950819672131147,False,None,0,None,0,None,None,None,Pressure bandage,0.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.5,42.5,1530.0,Damage Per Second 50.5,0.09999999999999998,0.6190476190476191,Damage Per Second 50.5,0.19047619047619047,2167.5,0.09999999999999998,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,30.0,0.047619047619047616,30.0,0.09999999999999998,1575.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,Damage Per Second 52.5,0.09999999999999998,None,None,None,None,None,None,None,None,None,None,None,None,None,None
338,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,11.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'DELAYED'}}",0.9884329999999999,0.0,0.0,0.0,1,4.006172263299091e-18,1,1,1,1,0.0,1,1.6024689053196365e-17,1,1,0.0,1,False,1.6024689053196365e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,0.0,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.01897979529855622,1,RESTRICTED,1,0.19307925198482598,1,1,1,none,1,1,1,5.127900497022837e-16,1,1,0.0,1,1,0.1823217134246636,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
339,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9056.25,8.0,175.0,51.5,0.9999000000000001,0.9999,51.75,1.0,8837.5,50.5,0.2711864406779661,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.995,0.0,6.080941944488117e-17,0.0,1,7.194398324766773e-18,0,1,0,1,0.0,1,3.0404709722440586e-17,0,0,0.0,1,False,2.482534153247273e-17,UNRESPONSIVE,1,0,0,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,0,0,1,1,0,2.1046707277126847e-17,1,1,1,218.75,0,1,0,neutral,1,1,1,True,1,0,None,1,4.306825698988572,no intent,0,0.0,0.11202916936833884,0.02573527984072292,1,RESTRICTED,0,0.2920669929788423,0,1,1,none,0,1,1,4.864753555590494e-16,0,1,0.0,1,1,0.21240624325881746,0,0,UNRESPONSIVE,1.25,True,None,0,FAINT,1,None,None,None,Hemostatic gauze,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,7875.0,Damage Per Second 50.5,0.9999,0.05084745762711865,Damage Per Second 52.5,0.6610169491525424,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,0.01694915254237288,200.0,0.9999,10500.0,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,Damage Per Second 52.5,0.9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None
340,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1050.0,9.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.20399,0.0,0.0,0.0,0,3.103167691559091e-18,0,0,0,0,0.0,0,2.482534153247273e-17,0,0,0.0,0,False,2.482534153247273e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,4.965068306494546e-17,0,0,0,40.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556226,0,RESTRICTED,0,0.193079251984826,0,0,0,none,0,0,0,0.0,0,0,0.0,0,0,0.18232171342466363,0,0,UNRESPONSIVE,2.0,True,None,0,None,0,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
341,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9056.25,9.0,175.0,51.5,0.9999,0.9999,51.75,1.0,8837.5,50.5,0.4583333333333333,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.40199989999999997,0.0,4.965068306494546e-17,0.0,0,1.9002943576525366e-18,0,0,0,0,0.0,0,1.2412670766236365e-17,0,0,0.0,0,False,1.5202354861220293e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,6.080941944488117e-17,0,0,0,218.75,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556222,0,RESTRICTED,0,0.19307925198482598,0,0,0,none,0,0,0,3.9720546451956367e-16,0,0,0.0,0,0,0.1823217134246636,0,0,UNRESPONSIVE,1.25,True,None,0,None,0,None,None,None,Hemostatic gauze,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10200.0,Damage Per Second 52.5,0.9999,0.4583333333333333,Damage Per Second 50.5,0.041666666666666664,7875.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,0.041666666666666664,200.0,0.9999,10500.0,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,Damage Per Second 52.5,0.9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None
342,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,10.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'DELAYED'}}",0.49632450125,0.0,0.0,0.0,1,4.3656250115340896e-18,1,1,1,1,0.0,1,1.3877787807814457e-17,1,1,0.0,1,False,1.6024689053196365e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,1.0629576194313574e-16,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.01897979529855622,1,RESTRICTED,1,0.19307925198482598,1,1,1,none,1,1,1,0.0,1,1,0.0,1,1,0.18232171342466363,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
343,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1050.0,7.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.995,0.0,0.0,0.0,1,2.0030861316495456e-18,1,1,0,1,0.0,1,3.204937810639273e-17,1,0,0.0,1,False,4.8074067159589095e-17,UNRESPONSIVE,1,0,1,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,0,1,1,1,1.3877787807814457e-17,1,1,1,40.0,1,1,1,neutral,1,1,1,True,1,1,None,1,4.306825698988571,no intent,1,0.0,0.11202916936833886,0.02573527984072292,1,RESTRICTED,0,0.2920669929788422,1,1,1,none,1,1,1,1.0255800994045674e-15,1,1,0.0,1,1,0.21240624325881752,1,1,UNRESPONSIVE,2.0,True,None,1,FAINT,1,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
344,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9056.25,11.0,175.0,51.5,0.9998999999999999,0.9999,51.75,1.0,8837.5,50.5,0.7222222222222222,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.65849834165,0.0,6.409875621278546e-17,0.0,0,1.6024689053196365e-17,0,1,0,1,8.012344526598183e-18,0,1.1102230246251565e-16,0,0,8.012344526598183e-18,0,None,0.0,None,1,0,0,0,1,0,1,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,2.0030861316495456e-18,0,0,0,218.75,0,0,0,neutral,0,1,0,False,0,0,None,0,9.666031817309092,no intent,0,0.1196823489555658,0.025773032440000027,0.06876893242000001,0,None,0,0.5407521542977808,0,1,0,none,0,0,0,0.0,0,0,8.012344526598183e-18,0,0,0.03343,0,0,None,1.25,False,None,0,None,0,None,None,None,Hemostatic gauze,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,7875.0,Damage Per Second 50.5,0.9999,0.1111111111111111,Damage Per Second 52.5,0.1111111111111111,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,0.05555555555555555,200.0,0.9999,10500.0,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,Damage Per Second 52.5,0.9999,None,None,None,None,None,None,None,None,None,None,None,None,None,None
345,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,2082.5,8.0,40.833333333333336,50.5,0.3019230769230769,0.9998999999999999,51.0,1.0,2062.0833333333335,50.5,0.625,1530.0,30.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,3,76,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.254962625,3.265986323710904,0.05343628436596694,0.0,0,3.3217425607229918e-18,0,0,0,0,1.1102230246251565e-16,0,5.314788097156787e-17,0,0,0.0,0,False,6.985000018454543e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,1,0,0,0,1,1.1331166295920986e-17,0,0,0,20.416666666666668,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988572,no intent,0,0.0,0.11202916936833886,0.025735279840722925,0,RESTRICTED,0,0.29206699297884225,0,0,0,none,0,0,0,4.440892098500626e-16,0,0,0.0,0,0,0.21240624325881752,0,0,UNRESPONSIVE,0.5,True,None,1,FAINT,0,None,None,None,Pressure bandage,0.75,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.75,50.0,2167.5,Damage Per Second 50.5,0.5,0.171875,Damage Per Second 50.5,0.203125,2550.0,0.5,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,42.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
346,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1316.25,11.0,90.0,2.0,0.09999999999999998,0.09999999999999998,14.625,1.0,1136.25,12.625,1.0,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,97,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.497598509975,0.0,0.0,0.0,0,3.925231146709438e-17,0,0,0,0,0.0,0,1.5700924586837752e-16,0,0,0.0,0,None,0.0,None,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,1.962615573354719e-17,0,0,0,1136.25,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,0,None,0,0.39127130047232983,0,0,0,direct,0,0,0,0.0,0,0,0.0,0,0,0.20004001359673673,0,0,None,12.625,False,None,0,None,0,None,None,None,Tourniquet,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
347,1,1,1,True,desert,False,True,False,False,False,seconds,few,low,equal,True,True,True,False,False,2362.5,10.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient B'}}",0.009950000000000014,None,None,None,1,None,0,0,1,0,None,0,None,1,1,None,1,False,None,UNRESPONSIVE,0,1,1,1,0,0,0,1.0,0,1,0.9702613998482245,0,0,0,0,1,0,0,1,None,0,0,0,90.0,0,0,1,neutral,0,0,0,True,1,1,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771463,0.018979795298556222,1,RESTRICTED,1,0.19307925198482598,1,0,0,none,1,0,1,None,1,0,None,0,0,0.18232171342466366,0,1,UNRESPONSIVE,2.0,True,None,1,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
348,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,10.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.0050000000000000044,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,None,None,None,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,None,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.1540574113890524,0.4119812285689239,0,None,0,0.3912713004723297,0,0,0,direct,0,0,0,None,0,0,None,0,0,0.20004001359673673,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
349,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1837.5,7.0,35.0,52.5,0.5,0.9999,52.5,1.0,1767.5,50.5,1.0,1837.5,35.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,66,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.995,None,None,None,0,None,0,1,0,0,None,1,None,0,0,None,0,False,None,UNRESPONSIVE,1,0,0,0,0,0,0,1.0,1,0,0.9702613998482245,0,1,1,0,0,1,1,0,None,0,1,0,70.0,0,1,0,neutral,1,0,1,True,0,0,None,1,7.544452648203702,no intent,0,0.0,0.5237787111771465,0.018979795298556222,0,RESTRICTED,0,0.19307925198482603,0,1,1,none,0,1,0,None,0,0,None,1,1,0.18232171342466366,0,0,UNRESPONSIVE,2.0,True,None,0,None,1,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
350,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,6300.0,7.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient B'}}",1.0,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,None,0,0,0,240.0,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203703,no intent,0,0.0,0.5237787111771463,0.018979795298556226,0,RESTRICTED,0,0.19307925198482603,0,0,0,none,0,0,0,None,0,0,None,0,0,0.1823217134246636,0,0,UNRESPONSIVE,2.0,True,None,0,None,0,None,{'MoralDesert': 1.0},1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
