index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,HRA Strategy.time-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-system.tallying,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.one-bounce,HRA Strategy.time-system.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-system.tallying,HRA Strategy.time-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.satisfactory,HRA Strategy.resources-system.take-the-best,hint.MoralDesert,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,hint,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.exhaustive,treatment,HRA Strategy.resources-system.satisfactory,HRA Strategy.time-resources.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH
258,None,False,False,neutral,None,None,None,None,None,None,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,0.12400059432111527,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,693.75,11.0,183.33333333333334,3.5,0.0,0.0,3.7840909090909087,1.0,143.75,0.7840909090909091,275.0,1.5,0.2222222222222222,675.0,200.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right bicep'}}",0.5,0.0,0.0,1.2560739669470201e-15,0.0,1.962615573354719e-17,1.962615573354719e-17,4.9065389333867974e-18,2.4532694666933987e-18,0.0,0.0,0.0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.25,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 4.5,0.6666666666666666,0.1111111111111111,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,150.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,900.0,0.0,None
259,None,False,True,neutral,None,True,AGONY,NORMAL,FAST,PAIN,None,None,0,2,2,False,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,0.9444134069191895,1.0,0.14236084057728512,0.0022618308561169797,0.059486977203862444,1.0,4.538304804020317,0.309670280639943,135.0,12.0,30.0,4.5,0.0,0.0,4.5,-0.0,45.0,1.5,45.0,1.5,1.0,135.0,30.0,Damage Per Second 4.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,5,100,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'MINIMAL'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,MINIMAL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,1,1,1,1,1,1,1,None,1,1,None,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
260,None,True,True,neutral,None,True,AGONY,NORMAL,FAST,PAIN,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9444134069191895,1.0,0.14236084057728515,0.0022618308561169797,0.05948697720386244,1.0,4.538304804020316,0.30967028063994295,137.8125,11.0,40.833333333333336,3.0,0.0,0.0,3.375,1.0,15.3125,0.375,61.25,1.5,0.7272727272727273,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4375,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.045454545454545456,0.22727272727272727,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,None,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,168.75,0.0,None
261,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.12400059432111528,0.1196823489555658,0.03343,0.02577303244000003,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,122.34375,11.0,36.25,3.0,0.0,0.0,3.375,1.0,13.59375,0.375,54.375,1.5,0.5,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'treatment': 'Pressure bandage', 'location': 'right shoulder'}}",0.5,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.6024689053196365e-17,6.938893903907228e-18,6.009258394948637e-18,8.012344526598183e-18,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Pressure bandage,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,Damage Per Second 3.0,None,0.5,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,None,None,None,None,0.0,None,143.4375,None,None
262,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.939349308747477,1.0,0.14473396314178313,0.026492028319688776,0.13954496193999422,1.0,7.202047756559405,0.330022523312967,693.75,11.0,183.33333333333334,3.5,0.0,0.0,3.7840909090909087,1.0,143.75,0.7840909090909091,275.0,1.5,0.7368421052631579,506.25,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'treatment': 'Hemostatic gauze', 'location': 'right shoulder'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Hemostatic gauze,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,900.0,None,Damage Per Second 4.5,0.0,None,None,Damage Per Second 3.0,0.05263157894736842,0.21052631578947367,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,200.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,675.0,0.0,None
263,None,False,False,neutral,None,None,None,None,None,None,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.12400059432111525,0.11968234895556579,0.03343,0.025773032440000038,0.06876893242000001,0.07077786484000001,9.66603181730909,0.5407521542977807,122.34375,11.0,36.25,3.0,0.0,0.0,3.375,1.0,13.59375,0.375,54.375,1.5,0.5384615384615384,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'treatment': 'Pressure bandage', 'location': 'right shoulder'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Pressure bandage,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,Damage Per Second 3.0,None,0.46153846153846156,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,42.5,None,None,None,None,0.0,None,143.4375,None,None
264,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9393493087474771,1.0,0.14473396314178302,0.026492028319688766,0.1395449619399942,1.0,7.202047756559405,0.330022523312967,303.75,11.0,90.0,3.0,0.0,0.0,3.375,1.0,33.75,0.375,135.0,1.5,1.0,303.75,90.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,1,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Tourniquet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
265,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.9393493087474771,1.0,0.1447339631417831,0.026492028319688776,0.1395449619399942,1.0,7.202047756559406,0.3300225233129671,137.8125,11.0,40.833333333333336,3.0,0.0,0.0,3.375,1.0,15.3125,0.375,61.25,1.5,0.3076923076923077,168.75,50.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'treatment': 'Pressure bandage', 'location': 'right shoulder'}}",0.5,0.0,0.0,6.280369834735101e-16,1.1775693440128312e-16,7.850462293418876e-17,0.0,3.925231146709438e-17,2.4532694666933987e-18,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Pressure bandage,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,143.4375,None,Damage Per Second 3.0,0.0,None,None,Damage Per Second 3.0,0.15384615384615385,0.5384615384615384,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,30.0,0.0,None,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,101.25,0.0,None
266,None,False,False,neutral,None,None,None,None,None,None,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111528,0.11968234895556579,0.03343,0.025773032440000027,0.06876893242,0.07077786484000001,9.66603181730909,0.5407521542977807,354.375,11.0,90.0,3.75,0.0,0.0,3.9375,1.0,84.375,0.9375,135.0,1.5,0.9166666666666666,303.75,90.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,1,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Tourniquet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0.0,None,None,Damage Per Second 4.5,None,0.08333333333333333,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,90.0,None,None,None,None,0.0,None,405.0,None,None
267,None,False,False,neutral,None,None,None,None,None,None,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111525,0.11968234895556581,0.03343,0.02577303244000003,0.06876893242000003,0.07077786484000001,9.66603181730909,0.5407521542977807,303.75,11.0,90.0,3.0,0.0,0.0,3.375,1.0,33.75,0.375,135.0,1.5,1.0,303.75,90.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,1,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Tourniquet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
268,None,False,False,neutral,None,None,None,None,None,None,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111529,0.11968234895556581,0.03343,0.02577303244000003,0.06876893242,0.07077786484000002,9.66603181730909,0.5407521542977807,159.609375,11.0,43.125,3.375,0.0,0.0,3.7010869565217392,1.0,30.234375,0.7010869565217391,64.6875,1.5,0.4,168.75,50.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4375,0.0,Damage Per Second 3.0,0.0,0.06666666666666667,50.0,Damage Per Second 3.0,0.13333333333333333,0.4,225.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,30.0,0.0,Damage Per Second 4.5,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,101.25,0.0,0.0
269,None,True,True,neutral,None,True,AGONY,NORMAL,FAST,PAIN,None,None,1,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.9444134069191895,1.0,0.14236084057728512,0.00226183085611698,0.05948697720386246,1.0,4.538304804020316,0.309670280639943,590.625,11.0,175.0,3.0,0.0,0.0,3.375,1.0,65.625,0.375,262.5,1.5,0.46153846153846156,506.25,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Hemostatic gauze,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,None,None,None,0.0,None,None,Damage Per Second 3.0,None,0.5384615384615384,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,None,None,None,None,0.0,None,675.0,None,None
270,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,0,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.939349308747477,1.0,0.1447339631417831,0.026492028319688773,0.1395449619399942,1.0,7.202047756559405,0.330022523312967,137.109375,11.0,38.125,3.375,0.0,0.0,3.596311475409836,1.0,22.734375,0.5963114754098361,57.1875,1.5,0.4,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4375,0.0,Damage Per Second 3.0,0.0,0.05,30.0,Damage Per Second 3.0,0.3,0.25,135.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,Damage Per Second 4.5,42.5,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,168.75,0.0,0.0
271,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.12400059432111528,0.11968234895556579,0.033429999999999994,0.02577303244000003,0.06876893242000001,0.07077786484000001,9.66603181730909,0.5407521542977807,159.609375,11.0,43.125,3.375,0.0,0.0,3.7010869565217392,1.0,30.234375,0.7010869565217391,64.6875,1.5,0.5,101.25,30.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Pressure bandage', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Pressure bandage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0,0.0,Damage Per Second 4.5,0.0,0.16666666666666666,42.5,Damage Per Second 3.0,0.08333333333333333,0.25,143.4375,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,Damage Per Second 3.0,50.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,168.75,0.0,0.0
272,None,False,False,neutral,None,None,None,None,None,None,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,False,False,0.12400059432111527,0.11968234895556581,0.03343,0.025773032440000034,0.06876893242000001,0.07077786484000001,9.66603181730909,0.5407521542977807,137.109375,11.0,38.125,3.375,0.0,0.0,3.596311475409836,1.0,22.734375,0.5963114754098361,57.1875,1.5,0.4166666666666667,143.4375,42.5,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient C', 'treatment': 'Pressure bandage', 'location': 'right shoulder'}}",0.5,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,3.3217425607229918e-18,8.012344526598183e-18,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.5,None,None,None,None,None,None,None,{'MoralDesert': 0.5},None,None,Pressure bandage,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,135.0,0.0,Damage Per Second 4.5,0.0,0.4166666666666667,30.0,Damage Per Second 3.0,0.08333333333333333,0.08333333333333333,101.25,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,50.0,0.0,Damage Per Second 3.0,30.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,168.75,0.0,0.0
273,None,True,True,neutral,None,True,AGONY,NORMAL,None,PAIN,None,None,2,2,2,False,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,0.939349308747477,1.0,0.14473396314178313,0.02649202831968877,0.13954496193999422,1.0,7.202047756559406,0.3300225233129671,693.75,11.0,183.33333333333334,3.5,0.0,0.0,3.7840909090909087,1.0,143.75,0.7840909090909091,275.0,1.5,0.5,506.25,150.0,Damage Per Second 3.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,0.0,3,100,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Hemostatic gauze', 'location': 'left bicep'}}",0.5,None,None,None,None,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,{'MoralDesert': 0.5},0,0,Hemostatic gauze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,None,Damage Per Second 4.5,0.0,None,None,Damage Per Second 3.0,0.05,0.45,None,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,200.0,0.0,None,200.0,probability burn death: 0.0 % probability bleed out: 0.0 % probability asphixia: 0.0 % probability death: 0.0 %,0.0,None,675.0,0.0,None
