index,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,HRA Strategy.time-system.satisfactory,pInternalBleeding.stdev,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.one-bounce,HRA Strategy.time-system.one-bounce,pDeath.stdev,HRA Strategy.time-resources.tallying,entropyDeath.stdev,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.resources-system.tallying,pExternalBleeding.stdev,HRA Strategy.time-risk_reward_ratio-system.satisfactory,conscious,pBrainInjury.stdev,mental_status,HRA Strategy.time-resources.one-bounce,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.one-bounce,pExternalBleeding,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-system.tallying,pDeath,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.one-bounce,pAirwayBlocked.stdev,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,ACTION_TARGET_SEVERITY,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.risk_reward_ratio-system.exhaustive,relationship,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,tagged,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.risk_reward_ratio-system.satisfactory,rank,HRA Strategy.time-resources.satisfactory,entropy,intent,HRA Strategy.resources-risk_reward_ratio.satisfactory,pPain,pAirwayBlocked,pInternalBleeding,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,breathing,HRA Strategy.resources-system.satisfactory,entropyDeath,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-resources.exhaustive,directness_of_causality,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-system.tallying,entropy.stdev,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.time-system.exhaustive,pPain.stdev,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-system.take-the-best,pBrainInjury,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,avpu,ACTION_TARGET_SEVERITY_CHANGE,visited,age,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,hrpmin,HRA Strategy.time-resources-system.take-the-best,category,hint,hint.MoralDesert,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,treatment,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED
337,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8575.0,9.0,166.66666666666666,51.166666666666664,0.9999,0.9998999999999999,51.45,1.0,8416.666666666666,50.5,0.725,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.009950000000000014,0.0,0.0,0.0,0,4.9065389333867974e-18,0,0,0,0,0.0,0,0.0,0,0,0.0,0,False,1.962615573354719e-17,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,0.0,0,0,0,158.33333333333334,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771464,0.018979795298556226,0,RESTRICTED,0,0.19307925198482598,0,0,0,none,0,0,0,0.0,0,0,0.0,0,0,0.18232171342466363,0,0,UNRESPONSIVE,0.9500000000000001,True,None,0,None,0,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,7875.0,Damage Per Second 50.5,0.9999,0.1,Damage Per Second 52.5,0.175,Hemostatic gauze,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
338,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8575.0,10.0,166.66666666666666,51.166666666666664,0.9999,0.9998999999999999,51.45,1.0,8416.666666666666,50.5,0.5652173913043478,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.995,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,None,0,0,0,158.33333333333334,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771463,0.018979795298556226,0,RESTRICTED,0,0.193079251984826,0,0,0,none,0,0,0,None,0,0,None,0,0,0.18232171342466363,0,0,UNRESPONSIVE,0.9500000000000001,True,None,0,None,0,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,200.0,7875.0,Damage Per Second 50.5,0.9999,0.08695652173913043,Damage Per Second 52.5,0.34782608695652173,Hemostatic gauze,10200.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,150.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
339,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9450.0,9.0,183.33333333333334,51.166666666666664,0.9999,0.9998999999999999,51.54545454545454,1.0,9258.333333333334,50.5,0.40625,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.014850500000000044,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9486588464711658,0,0,0,0,0,0,0,0,None,0,0,0,191.66666666666666,0,0,0,neutral,0,0,0,True,0,0,None,0,4.306825698988571,no intent,0,0.0,0.11202916936833891,0.025735279840722925,0,RESTRICTED,0,0.2920669929788423,0,0,0,none,0,0,0,None,0,0,None,0,0,0.21240624325881746,0,0,UNRESPONSIVE,1.0454545454545454,True,None,0,FAINT,0,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10500.0,Damage Per Second 50.5,0.9999,0.03125,Damage Per Second 52.5,0.5625,Hemostatic gauze,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
340,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1050.0,7.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0050000000000000044,None,None,None,0,None,0,1,0,0,None,1,None,0,0,None,0,True,None,SHOCK,1,0,0,0,0,0,0,1.0,1,0,0.9077215556582927,0,1,1,0,0,1,1,0,None,0,1,0,1010.0,0,1,0,neutral,1,0,1,True,0,0,None,1,6.349946968794728,no intent,0,0.9265955861137354,0.004772656415246141,0.23737855956387707,0,FAST,0,0.4440295872656122,0,1,1,somewhat indirect,0,1,0,None,0,0,None,1,1,0.12589723474533132,0,0,PAIN,50.5,True,None,0,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
341,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,6300.0,7.0,120.0,52.5,0.9999,0.9999,52.5,-0.0,6060.0,50.5,1.0,6300.0,120.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,5,48,0,"{'name': 'MOVE_TO_EVAC', 'params': {'evac_id': 'air_evac_military_hospital', 'casualty': 'Patient A'}}",0.0,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,True,None,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9077215556582927,0,0,0,0,0,0,0,0,None,0,0,0,6060.0,0,0,0,neutral,0,0,0,True,0,0,None,0,6.349946968794728,no intent,0,0.9265955861137354,0.0047726564152461405,0.23737855956387702,0,FAST,0,0.4440295872656122,0,0,0,somewhat indirect,0,0,0,None,0,0,None,0,0,0.12589723474533132,0,0,PAIN,50.5,True,None,0,None,0,None,{'MoralDesert': 0.0},0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
342,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,2040.0,11.0,40.0,50.5,0.303125,0.9999,51.0,1.0,2020.0,50.5,0.6875,1530.0,30.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,3,76,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.9613723472139599,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,None,None,None,0,0,0,0,0,0,0,0.07077786484000001,0,0,0.12400059432111527,0,0,0,0,0,0,0,0,None,0,0,0,20.0,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000024,0.06876893242,0,None,0,0.5407521542977807,0,0,0,none,0,0,0,None,0,0,None,0,0,0.033429999999999994,0,0,None,0.5,False,None,0,None,0,None,None,None,0.75,None,0.75,50.0,None,Damage Per Second 50.5,None,None,None,0.3125,Pressure bandage,2550.0,None,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
343,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,9450.0,10.0,183.33333333333334,51.166666666666664,0.9998999999999999,0.9998999999999999,51.54545454545454,1.0,9258.333333333334,50.5,0.21052631578947367,10200.0,200.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.9707400747004999,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,False,None,UNRESPONSIVE,0,0,0,0,0,0,0,1.0,0,0,0.9702613998482245,0,0,0,0,0,0,0,0,None,0,0,0,191.66666666666666,0,0,0,neutral,0,0,0,True,0,0,None,0,7.544452648203702,no intent,0,0.0,0.5237787111771463,0.018979795298556226,0,RESTRICTED,0,0.19307925198482603,0,0,0,none,0,0,0,None,0,0,None,0,0,0.1823217134246636,0,0,UNRESPONSIVE,1.0454545454545454,True,None,0,None,0,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10500.0,Damage Per Second 50.5,0.9999,0.05263157894736842,Damage Per Second 52.5,0.7368421052631579,Hemostatic gauze,7650.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
344,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1050.0,9.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.5047789651497501,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1.5700924586837752e-16,0,0,0.0,0,None,0.0,None,0,0,0,0,0,0,0,0.9423982429944374,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,1.962615573354719e-17,0,0,0,1010.0,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356345,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,0,None,0,0.39127130047232983,0,0,0,somewhat indirect,0,0,0,1.2560739669470201e-15,0,0,0.0,0,0,0.20004001359673673,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
345,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1837.5,8.0,35.0,52.5,0.5,0.9999,52.5,1.0,1767.5,50.5,1.0,1837.5,35.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,3,66,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'left face', 'treatment': 'Nasopharyngeal airway'}}",0.99005,None,None,None,1,None,0,1,0,1,None,1,None,0,0,None,1,False,None,UNRESPONSIVE,1,0,0,1,1,1,1,1.0,1,1,0.9486588464711658,1,1,1,1,0,1,1,1,None,1,1,1,70.0,0,1,0,neutral,1,1,1,True,1,0,None,1,4.306825698988571,no intent,0,0.0,0.11202916936833884,0.025735279840722925,1,RESTRICTED,0,0.29206699297884225,0,1,1,none,0,1,1,None,0,1,None,1,1,0.2124062432588175,0,0,UNRESPONSIVE,2.0,True,None,1,FAINT,1,None,None,None,None,None,None,None,None,None,None,None,None,None,Nasopharyngeal airway,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
346,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,3020.625,7.0,90.0,27.25,0.1499944444444444,0.5499499999999999,33.5625,1.0,2840.625,31.5625,0.9444444444444444,1316.25,90.0,Damage Per Second 2.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,1,88,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'treatment': 'Tourniquet', 'location': 'left calf'}}",0.995,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,True,None,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9077215556582927,0,0,0,0,0,0,0,0,None,0,0,0,2840.625,0,0,0,neutral,0,0,0,True,0,0,None,0,6.349946968794728,no intent,0,0.9265955861137354,0.004772656415246143,0.2373785595638771,0,FAST,0,0.44402958726561226,0,0,0,somewhat indirect,0,0,0,None,0,0,None,0,0,0.12589723474533132,0,0,PAIN,31.5625,True,None,0,None,0,None,None,None,0.9999,None,0.9999,90.0,None,Damage Per Second 52.5,None,None,None,0.05555555555555555,Tourniquet,4725.0,None,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
347,0,1,1,True,desert,True,False,False,False,False,seconds,few,low,equal,False,False,False,True,True,2362.5,9.0,45.0,52.5,0.5,0.9999,52.5,-0.0,2272.5,50.5,1.0,2362.5,45.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.5,0.5,5,66,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient A'}}",0.0050000000000000044,None,None,None,0,None,0,0,0,1,None,0,None,0,0,None,0,None,None,None,0,0,0,0,1,0,0,0.9423982429944375,0,0,0.9230691859105778,0,0,0,0,0,0,0,0,None,0,0,0,2272.5,0,0,0,neutral,0,0,0,False,0,0,None,0,15.887178841356347,no intent,0,0.9648855357303467,0.15405741138905238,0.41198122856892394,0,None,0,0.3912713004723297,0,0,0,somewhat indirect,0,0,0,None,0,0,None,0,0,0.20004001359673673,0,0,None,50.5,False,None,0,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
348,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,1955.625,11.0,38.125,51.0,0.26086956521739124,0.9999,51.295081967213115,1.0,1925.3125,50.5,0.08695652173913043,2550.0,50.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 75.0 % probability asphixia: 0.0 % probability death: 75.0 %,0.75,0.75,3,79,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Pressure bandage', 'location': 'right face'}}",0.99005,None,None,None,0,None,0,0,0,0,None,0,None,0,0,None,0,None,None,UNRESPONSIVE,0,0,0,0,0,0,0,0.07077786484000002,0,0,0.12400059432111529,0,0,0,0,0,0,0,0,None,0,0,0,30.3125,0,0,0,neutral,0,0,0,False,0,0,None,0,9.666031817309092,no intent,0,0.11968234895556579,0.025773032440000027,0.06876893242,0,None,0,0.5407521542977807,0,0,0,none,0,0,0,None,0,0,None,0,0,0.03343,0,0,None,0.7950819672131147,False,None,0,None,0,None,None,None,0.09999999999999998,probability burn death: 0.0 % probability bleed out: 50.0 % probability asphixia: 0.0 % probability death: 50.0 %,0.09999999999999998,30.0,2167.5,Damage Per Second 50.5,0.5,0.2608695652173913,Damage Per Second 50.5,0.6086956521739131,Pressure bandage,1530.0,0.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,42.5,0.043478260869565216,30.0,0.09999999999999998,1575.0,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,Damage Per Second 52.5,0.09999999999999998,None,None,None,None,None,None,None
349,1,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,False,False,False,True,True,1050.0,10.0,20.0,52.5,0.09999999999999998,0.9999,52.5,1.0,1010.0,50.5,1.0,1050.0,20.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,4,90,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.34150165835,0.0,0.0,0.0,0,1.6024689053196365e-17,0,0,0,0,6.409875621278546e-17,0,0.0,0,0,0.0,0,True,2.119867103594834e-17,SHOCK,0,0,0,0,0,0,0,1.0,0,0,0.9083907292415907,0,0,0,0,0,0,0,0,1.128473399505195e-19,0,0,0,1010.0,0,0,0,neutral,0,0,0,True,0,0,None,0,4.677795356994263,no intent,0,0.9205578552864687,0.0003765446321523808,0.09880538624354535,0,FAST,0,0.4418186648158793,0,0,0,somewhat indirect,0,0,0,5.127900497022837e-16,0,0,6.409875621278546e-17,0,0,0.12383361360390632,0,0,PAIN,50.5,True,None,0,FAST,0,None,None,None,None,None,None,None,None,None,None,None,None,None,Pain Medications,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
350,0,1,1,True,desert,False,False,True,False,False,seconds,few,low,equal,True,True,True,False,False,8575.0,9.0,166.66666666666666,51.166666666666664,0.9999,0.9998999999999999,51.45,1.0,8416.666666666666,50.5,0.6,7650.0,150.0,Damage Per Second 50.5,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,0.9999,3,49,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Hemostatic gauze', 'location': 'right face'}}",0.99005,None,None,None,0,None,0,1,0,1,None,1,None,0,0,None,0,None,None,UNRESPONSIVE,1,0,0,0,1,0,1,0.07077786484000001,1,0,0.12400059432111527,0,0,1,0,0,1,0,0,None,0,1,0,158.33333333333334,0,0,0,neutral,0,1,1,False,0,0,None,1,9.666031817309092,no intent,0,0.11968234895556579,0.02577303244000003,0.06876893242000001,0,None,0,0.5407521542977807,0,1,1,none,0,1,0,None,0,0,None,0,0,0.03343000000000001,0,0,None,0.9500000000000001,False,None,0,None,1,None,None,None,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,0.9999,150.0,10200.0,Damage Per Second 52.5,0.9999,0.375,Damage Per Second 50.5,0.025,Hemostatic gauze,7875.0,0.9999,probability burn death: 0.0 % probability bleed out: 99.99 % probability asphixia: 0.0 % probability death: 99.99 %,200.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
351,0,1,1,True,desert,False,False,False,True,False,seconds,few,low,equal,True,True,True,False,False,1575.0,9.0,30.0,52.5,0.09999999999999998,0.9999,52.5,-0.0,1515.0,50.5,1.0,1575.0,30.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 10.0 % probability asphixia: 0.0 % probability death: 9.999999999999998 %,0.09999999999999998,0.09999999999999998,5,90,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient B', 'category': 'IMMEDIATE'}}",0.985247512475,0.0,0.0,0.0,1,2.4532694666933987e-18,1,1,1,1,0.0,1,1.962615573354719e-17,1,1,0.0,1,False,1.962615573354719e-17,UNRESPONSIVE,1,1,1,1,1,1,1,1.0,1,1,0.9702613998482245,1,1,1,1,1,1,1,1,0.0,1,1,1,60.0,1,1,1,neutral,1,1,1,False,1,1,None,1,7.544452648203702,no intent,1,0.0,0.5237787111771464,0.01897979529855623,1,RESTRICTED,1,0.193079251984826,1,1,1,none,1,1,1,0.0,1,1,0.0,1,1,0.18232171342466363,1,1,UNRESPONSIVE,2.0,True,None,1,None,1,IMMEDIATE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
